,Batter,Batter_Handedness,Pitcher_Handedness,Stadium,Batter_Home,Date,Position_In_Lineup,Pitcher,Batting_Average,Number_Of_Plate_Appearances,Batter_Age,Batter_Exp,Pitcher_Age,Pitcher_Exp,Number_Of_Hits,ERA,Stadium_Turf,Stadium_Dome,Difference_Batter_And_Pitcher,Hit,No_Hit,DateTime,Hit_Prob
31505,655,1,1,BOS,1,2017-08-16,1,160,0.249,5,35,10,27,5,1,3.97,0,0,0,1,0,2017-08-16,0.2
31506,246,0,1,BOS,1,2017-08-16,2,160,0.31,5,32,7,27,5,2,3.97,0,0,1,1,0,2017-08-16,0.4
31507,686,0,1,BOS,1,2017-08-16,3,160,0.3,4,27,4,27,5,1,3.97,0,0,1,1,0,2017-08-16,0.25
31508,637,3,1,BOS,1,2017-08-16,4,160,0.258,4,34,13,27,5,1,3.97,0,0,1,1,0,2017-08-16,0.25
31509,734,0,1,BOS,1,2017-08-16,5,160,0.273,4,38,17,27,5,1,3.97,0,0,1,1,0,2017-08-16,0.25
31510,296,0,1,BOS,1,2017-08-16,6,160,0.269,4,32,8,27,5,0,3.97,0,0,1,0,1,2017-08-16,0.0
31511,566,1,1,BOS,1,2017-08-16,7,160,0.31,4,30,8,27,5,3,3.97,0,0,0,1,0,2017-08-16,0.75
31512,549,0,1,BOS,1,2017-08-16,8,160,0.262,4,29,4,27,5,1,3.97,0,0,1,1,0,2017-08-16,0.25
31513,125,0,1,BOS,1,2017-08-16,9,160,0.238,4,29,7,27,5,0,3.97,0,0,1,0,1,2017-08-16,0.0
31514,765,0,0,BOS,0,2017-08-16,1,6,0.321,5,33,11,33,9,1,3.05,0,0,0,1,0,2017-08-16,0.2
31515,449,0,0,BOS,0,2017-08-16,2,6,0.269,5,28,7,33,9,3,3.05,0,0,0,1,0,2017-08-16,0.6
31516,578,1,0,BOS,0,2017-08-16,3,6,0.279,4,26,5,33,9,1,3.05,0,0,1,1,0,2017-08-16,0.25
31517,863,0,0,BOS,0,2017-08-16,4,6,0.25,4,37,15,33,9,0,3.05,0,0,0,0,1,2017-08-16,0.0
31518,542,1,0,BOS,0,2017-08-16,5,6,0.348,4,24,4,33,9,1,3.05,0,0,1,1,0,2017-08-16,0.25
31519,626,0,0,BOS,0,2017-08-16,6,6,0.279,4,28,8,33,9,1,3.05,0,0,0,1,0,2017-08-16,0.25
31520,8,1,0,BOS,0,2017-08-16,7,6,0.245,4,35,11,33,9,1,3.05,0,0,1,1,0,2017-08-16,0.25
31521,577,0,0,BOS,0,2017-08-16,8,6,0.277,3,30,6,33,9,1,3.05,0,0,0,1,0,2017-08-16,0.3333333333333333
31523,531,3,0,CHC,1,2017-08-16,1,179,0.249,5,30,8,42,15,2,4.67,0,0,1,1,0,2017-08-16,0.4
31524,365,0,0,CHC,1,2017-08-16,2,179,0.312,5,35,9,42,15,1,4.67,0,0,0,1,0,2017-08-16,0.2
31525,590,1,0,CHC,1,2017-08-16,3,179,0.315,4,37,14,42,15,1,4.67,0,0,1,1,0,2017-08-16,0.25
31526,454,0,0,CHC,1,2017-08-16,4,179,0.262,4,29,7,42,15,1,4.67,0,0,0,1,0,2017-08-16,0.25
31527,194,1,0,CHC,1,2017-08-16,5,179,0.289,4,30,7,42,15,1,4.67,0,0,1,1,0,2017-08-16,0.25
31528,504,1,0,CHC,1,2017-08-16,6,179,0.273,3,27,4,42,15,1,4.67,0,0,1,1,0,2017-08-16,0.3333333333333333
31529,509,0,0,CHC,1,2017-08-16,7,179,0.261,4,26,6,42,15,0,4.67,0,0,0,0,1,2017-08-16,0.0
31530,519,3,0,CHC,1,2017-08-16,8,179,0.263,4,29,7,42,15,0,4.67,0,0,1,0,1,2017-08-16,0.0
31531,166,0,0,CHC,1,2017-08-16,9,179,0.2,2,34,14,42,15,0,4.67,0,0,0,0,1,2017-08-16,0.0
31532,361,3,0,CHC,0,2017-08-16,1,183,0.223,5,39,14,34,14,1,8.44,0,0,1,1,0,2017-08-16,0.2
31533,320,1,0,CHC,0,2017-08-16,2,183,0.197,4,27,6,34,14,1,8.44,0,0,1,1,0,2017-08-16,0.25
31534,674,0,0,CHC,0,2017-08-16,3,183,0.291,4,28,6,34,14,0,8.44,0,0,0,0,1,2017-08-16,0.0
31535,464,1,0,CHC,0,2017-08-16,4,183,0.265,4,31,10,34,14,2,8.44,0,0,1,1,0,2017-08-16,0.5
31536,688,1,0,CHC,0,2017-08-16,5,183,0.262,4,33,12,34,14,1,8.44,0,0,1,1,0,2017-08-16,0.25
31537,172,3,0,CHC,0,2017-08-16,6,183,0.243,4,26,4,34,14,0,8.44,0,0,1,0,1,2017-08-16,0.0
31538,87,1,0,CHC,0,2017-08-16,7,183,0.252,4,31,11,34,14,0,8.44,0,0,1,0,1,2017-08-16,0.0
31539,393,0,0,CHC,0,2017-08-16,8,183,0.269,4,28,7,34,14,1,8.44,0,0,0,1,0,2017-08-16,0.25
31540,609,0,0,CHC,0,2017-08-16,9,183,0.136,2,42,15,34,14,1,8.44,0,0,0,1,0,2017-08-16,0.5
31541,666,0,1,TEX,1,2017-08-16,1,261,0.248,5,38,14,37,15,2,3.48,1,1,1,1,0,2017-08-16,0.4
31542,469,0,1,TEX,1,2017-08-16,2,261,0.3,5,31,5,37,15,1,3.48,1,1,1,1,0,2017-08-16,0.2
31543,257,0,1,TEX,1,2017-08-16,3,261,0.278,4,33,14,37,15,0,3.48,1,1,1,0,1,2017-08-16,0.0
31544,496,0,1,TEX,1,2017-08-16,4,261,0.255,4,37,18,37,15,2,3.48,1,1,1,1,0,2017-08-16,0.5
31545,209,0,1,TEX,1,2017-08-16,5,261,0.306,5,31,5,37,15,1,3.48,1,1,1,1,0,2017-08-16,0.2
31546,748,0,1,TEX,1,2017-08-16,6,261,0.246,5,28,8,37,15,2,3.48,1,1,1,1,0,2017-08-16,0.4
31547,109,0,1,TEX,1,2017-08-16,7,261,0.258,5,30,7,37,15,1,3.48,1,1,1,1,0,2017-08-16,0.2
31548,852,1,1,TEX,1,2017-08-16,8,261,0.311,4,35,8,37,15,1,3.48,1,1,0,1,0,2017-08-16,0.25
31549,283,0,1,TEX,1,2017-08-16,9,261,0.251,4,30,3,37,15,0,3.48,1,1,1,0,1,2017-08-16,0.0
31550,103,0,0,TEX,0,2017-08-16,1,268,0.282,6,28,6,36,15,3,6.95,1,1,0,1,0,2017-08-16,0.5
31552,200,0,0,TEX,0,2017-08-16,3,268,0.299,6,32,12,36,15,3,6.95,1,1,0,1,0,2017-08-16,0.5
31553,424,0,0,TEX,0,2017-08-16,4,268,0.313,5,41,21,36,15,2,6.95,1,1,0,1,0,2017-08-16,0.4
31554,263,1,0,TEX,0,2017-08-16,5,268,0.258,5,25,5,36,15,3,6.95,1,1,1,1,0,2017-08-16,0.6
31555,46,1,0,TEX,0,2017-08-16,6,268,0.211,5,27,6,36,15,2,6.95,1,1,1,1,0,2017-08-16,0.4
31556,526,0,0,TEX,0,2017-08-16,7,268,0.195,5,39,12,36,15,0,6.95,1,1,0,0,1,2017-08-16,0.0
31557,703,1,0,TEX,0,2017-08-16,8,268,0.22,5,26,7,36,15,2,6.95,1,1,1,1,0,2017-08-16,0.4
31558,226,0,0,TEX,0,2017-08-16,9,268,0.229,5,36,9,36,15,1,6.95,1,1,0,1,0,2017-08-16,0.2
31559,753,1,0,HOU,1,2017-08-16,1,286,0.239,5,37,10,37,13,1,3.69,0,1,1,1,0,2017-08-16,0.2
31560,71,0,0,HOU,1,2017-08-16,2,286,0.27,5,33,9,37,13,0,3.69,0,1,0,0,1,2017-08-16,0.0
31561,416,1,0,HOU,1,2017-08-16,3,286,0.266,4,30,7,37,13,1,3.69,0,1,1,1,0,2017-08-16,0.25
31562,363,0,0,HOU,1,2017-08-16,4,286,0.319,4,33,10,37,13,1,3.69,0,1,0,1,0,2017-08-16,0.25
31563,550,0,0,HOU,1,2017-08-16,5,286,0.285,4,33,10,37,13,2,3.69,0,1,0,1,0,2017-08-16,0.5
31564,672,1,0,HOU,1,2017-08-16,6,286,0.24,4,34,10,37,13,1,3.69,0,1,1,1,0,2017-08-16,0.25
31565,729,0,0,HOU,1,2017-08-16,7,286,0.228,4,37,14,37,13,1,3.69,0,1,0,1,0,2017-08-16,0.25
31566,68,3,0,HOU,1,2017-08-16,8,286,0.284,4,27,6,37,13,1,3.69,0,1,1,1,0,2017-08-16,0.25
31567,463,0,0,HOU,1,2017-08-16,9,286,0.271,4,28,6,37,13,1,3.69,0,1,0,1,0,2017-08-16,0.25
31568,659,0,0,HOU,0,2017-08-16,1,45,0.307,5,31,7,28,8,3,3.83,0,1,0,1,0,2017-08-16,0.6
31569,332,0,0,HOU,0,2017-08-16,2,45,0.364,5,30,10,28,8,2,3.83,0,1,0,1,0,2017-08-16,0.4
31570,360,1,0,HOU,0,2017-08-16,3,45,0.295,5,33,12,28,8,2,3.83,0,1,1,1,0,2017-08-16,0.4
31571,561,0,0,HOU,0,2017-08-16,4,45,0.295,5,36,5,28,8,2,3.83,0,1,0,1,0,2017-08-16,0.4
31572,478,3,0,HOU,0,2017-08-16,5,45,0.315,5,31,9,28,8,1,3.83,0,1,1,1,0,2017-08-16,0.2
31573,755,3,0,HOU,0,2017-08-16,6,45,0.247,4,43,20,28,8,2,3.83,0,1,1,1,0,2017-08-16,0.5
31574,60,0,0,HOU,0,2017-08-16,7,45,0.275,4,26,5,28,8,2,3.83,0,1,0,1,0,2017-08-16,0.5
31575,432,1,0,HOU,0,2017-08-16,8,45,0.308,4,31,7,28,8,1,3.83,0,1,1,1,0,2017-08-16,0.25
31576,63,1,0,HOU,0,2017-08-16,9,45,0.247,4,27,4,28,8,1,3.83,0,1,1,1,0,2017-08-16,0.25
31577,503,1,0,COL,1,2017-08-16,1,148,0.298,4,30,7,29,6,1,4.74,0,0,1,1,0,2017-08-16,0.25
31578,160,0,0,COL,1,2017-08-16,2,148,0.283,3,39,17,29,6,1,4.74,0,0,0,1,0,2017-08-16,0.3333333333333333
31579,621,1,0,COL,1,2017-08-16,3,148,0.32,4,31,11,29,6,1,4.74,0,0,1,1,0,2017-08-16,0.25
31580,551,1,0,COL,1,2017-08-16,4,148,0.279,3,37,15,29,6,2,4.74,0,0,1,1,0,2017-08-16,0.6666666666666666
31581,41,0,0,COL,1,2017-08-16,5,148,0.258,3,37,14,29,6,0,4.74,0,0,0,0,1,2017-08-16,0.0
31582,12,3,0,COL,1,2017-08-16,6,148,0.206,4,30,7,29,6,1,4.74,0,0,1,1,0,2017-08-16,0.25
31583,147,3,0,COL,1,2017-08-16,7,148,0.17,4,23,4,29,6,0,4.74,0,0,1,0,1,2017-08-16,0.0
31584,111,0,0,COL,1,2017-08-16,8,148,0.214,3,26,5,29,6,1,4.74,0,0,0,1,0,2017-08-16,0.3333333333333333
31585,201,0,0,COL,1,2017-08-16,9,148,0.059,1,29,7,29,6,0,4.74,0,0,0,0,1,2017-08-16,0.0
31586,579,1,0,COL,0,2017-08-16,1,44,0.333,5,34,10,29,7,1,4.75,0,0,1,1,0,2017-08-16,0.2
31587,70,0,0,COL,0,2017-08-16,2,44,0.314,5,32,10,29,7,4,4.75,0,0,0,1,0,2017-08-16,0.8
31588,629,0,0,COL,0,2017-08-16,3,44,0.311,6,29,8,29,7,2,4.75,0,0,0,1,0,2017-08-16,0.3333333333333333
31589,326,1,0,COL,0,2017-08-16,4,44,0.346,4,33,11,29,7,3,4.75,0,0,1,1,0,2017-08-16,0.75
31590,69,0,0,COL,0,2017-08-16,5,44,0.28,5,37,13,29,7,3,4.75,0,0,0,1,0,2017-08-16,0.6
31591,741,1,0,COL,0,2017-08-16,6,44,0.236,5,35,12,29,7,0,4.75,0,0,1,0,1,2017-08-16,0.0
31592,598,0,0,COL,0,2017-08-16,7,44,0.251,5,34,11,29,7,2,4.75,0,0,0,1,0,2017-08-16,0.4
31593,440,0,0,COL,0,2017-08-16,8,44,0.229,5,28,5,29,7,3,4.75,0,0,0,1,0,2017-08-16,0.6
31594,806,0,0,COL,0,2017-08-16,9,44,0.12,3,29,6,29,7,0,4.75,0,0,0,0,1,2017-08-16,0.0
31595,182,3,0,LAD,1,2017-08-16,1,278,0.289,5,29,8,34,8,2,3.83,0,0,1,1,0,2017-08-16,0.4
31596,611,3,0,LAD,1,2017-08-16,2,278,0.253,4,28,7,34,8,1,3.83,0,0,1,1,0,2017-08-16,0.25
31597,607,0,0,LAD,1,2017-08-16,3,278,0.293,4,30,3,34,8,2,3.83,0,0,0,1,0,2017-08-16,0.5
31598,606,1,0,LAD,1,2017-08-16,4,278,0.396,4,28,4,34,8,3,3.83,0,0,1,1,0,2017-08-16,0.75
31599,211,0,0,LAD,1,2017-08-16,5,278,0.307,4,29,9,34,8,1,3.83,0,0,0,1,0,2017-08-16,0.25
31600,23,3,0,LAD,1,2017-08-16,6,278,0.185,4,25,5,34,8,0,3.83,0,0,1,0,1,2017-08-16,0.0
31601,708,1,0,LAD,1,2017-08-16,7,278,0.267,4,28,5,34,8,1,3.83,0,0,1,1,0,2017-08-16,0.25
31602,73,0,0,LAD,1,2017-08-16,8,278,0.242,4,27,5,34,8,1,3.83,0,0,0,1,0,2017-08-16,0.25
31603,221,1,0,LAD,1,2017-08-16,9,278,0.333,3,28,6,34,8,1,3.83,0,0,1,1,0,2017-08-16,0.3333333333333333
31604,859,0,1,LAD,0,2017-08-16,1,65,0.303,4,30,7,28,6,0,4.0,0,0,1,0,1,2017-08-16,0.0
31605,196,1,1,LAD,0,2017-08-16,2,65,0.31,4,26,6,28,6,2,4.0,0,0,0,1,0,2017-08-16,0.5
31606,494,0,1,LAD,0,2017-08-16,3,65,0.345,4,36,12,28,6,1,4.0,0,0,1,1,0,2017-08-16,0.25
31607,232,0,1,LAD,0,2017-08-16,4,65,0.221,3,29,7,28,6,1,4.0,0,0,1,1,0,2017-08-16,0.3333333333333333
31608,838,0,1,LAD,0,2017-08-16,5,65,0.242,4,33,10,28,6,2,4.0,0,0,1,1,0,2017-08-16,0.5
31609,537,0,1,LAD,0,2017-08-16,6,65,0.293,4,31,6,28,6,1,4.0,0,0,1,1,0,2017-08-16,0.25
31610,685,0,1,LAD,0,2017-08-16,7,65,0.253,4,30,7,28,6,1,4.0,0,0,1,1,0,2017-08-16,0.25
31611,281,0,1,LAD,0,2017-08-16,8,65,0.143,3,32,2,28,6,0,4.0,0,0,1,0,1,2017-08-16,0.0
31612,29,0,1,LAD,0,2017-08-16,9,65,0.0,2,34,8,28,6,0,4.0,0,0,1,0,1,2017-08-16,0.0
31613,711,3,0,MIN,1,2017-08-17,1,244,0.263,4,27,6,33,8,0,6.05,0,0,1,0,1,2017-08-17,0.0
31614,214,1,0,MIN,1,2017-08-17,2,244,0.228,4,33,10,33,8,0,6.05,0,0,1,0,1,2017-08-17,0.0
31616,123,0,0,MIN,1,2017-08-17,4,244,0.252,4,37,16,33,8,1,6.05,0,0,0,1,0,2017-08-17,0.25
31617,291,1,0,MIN,1,2017-08-17,5,244,0.263,4,33,13,33,8,1,6.05,0,0,1,1,0,2017-08-17,0.25
31618,556,3,0,MIN,1,2017-08-17,6,244,0.248,4,34,11,33,8,1,6.05,0,0,1,1,0,2017-08-17,0.25
31622,56,0,0,MIN,0,2017-08-17,1,248,0.256,5,33,9,33,11,2,3.76,0,0,0,1,0,2017-08-17,0.4
31623,710,1,0,MIN,0,2017-08-17,2,248,0.253,3,27,6,33,11,1,3.76,0,0,1,1,0,2017-08-17,0.3333333333333333
31624,345,1,0,MIN,0,2017-08-17,3,248,0.283,5,37,15,33,11,3,3.76,0,0,1,1,0,2017-08-17,0.6
31625,299,0,0,MIN,0,2017-08-17,4,248,0.263,5,27,6,33,11,0,3.76,0,0,0,0,1,2017-08-17,0.0
31626,312,1,0,MIN,0,2017-08-17,5,248,0.297,5,29,6,33,11,1,3.76,0,0,1,1,0,2017-08-17,0.2
31627,204,3,0,MIN,0,2017-08-17,6,248,0.256,5,31,10,33,11,3,3.76,0,0,1,1,0,2017-08-17,0.6
31628,576,0,0,MIN,0,2017-08-17,7,248,0.234,4,27,6,33,11,1,3.76,0,0,0,1,0,2017-08-17,0.25
31631,572,1,0,HOU,1,2017-08-17,1,253,0.302,4,33,7,35,10,1,4.32,0,1,1,1,0,2017-08-17,0.25
31632,71,0,0,HOU,1,2017-08-17,2,253,0.273,4,33,9,35,10,2,4.32,0,1,0,1,0,2017-08-17,0.5
31633,416,1,0,HOU,1,2017-08-17,3,253,0.266,4,30,7,35,10,1,4.32,0,1,1,1,0,2017-08-17,0.25
31634,363,0,0,HOU,1,2017-08-17,4,253,0.319,4,33,10,35,10,1,4.32,0,1,0,1,0,2017-08-17,0.25
31635,550,0,0,HOU,1,2017-08-17,5,253,0.285,4,33,10,35,10,1,4.32,0,1,0,1,0,2017-08-17,0.25
31636,672,1,0,HOU,1,2017-08-17,6,253,0.24,4,34,10,35,10,1,4.32,0,1,1,1,0,2017-08-17,0.25
31637,68,3,0,HOU,1,2017-08-17,7,253,0.295,4,27,6,35,10,2,4.32,0,1,1,1,0,2017-08-17,0.5
31638,139,1,0,HOU,1,2017-08-17,8,253,0.158,3,33,8,35,10,0,4.32,0,1,1,0,1,2017-08-17,0.0
31639,470,0,0,HOU,1,2017-08-17,9,253,0.218,3,37,16,35,10,1,4.32,0,1,0,1,0,2017-08-17,0.3333333333333333
31640,659,0,1,HOU,0,2017-08-17,1,70,0.307,4,31,7,31,8,1,4.25,0,1,1,1,0,2017-08-17,0.25
31641,60,0,1,HOU,0,2017-08-17,2,70,0.272,4,26,5,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31642,332,0,1,HOU,0,2017-08-17,3,70,0.361,4,30,10,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31643,561,0,1,HOU,0,2017-08-17,4,70,0.294,4,36,5,31,8,1,4.25,0,1,1,1,0,2017-08-17,0.25
31644,478,3,1,HOU,0,2017-08-17,5,70,0.311,4,31,9,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31645,755,3,1,HOU,0,2017-08-17,6,70,0.245,3,43,20,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31646,842,0,1,HOU,0,2017-08-17,7,70,0.158,3,27,4,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31647,605,0,1,HOU,0,2017-08-17,8,70,0.286,3,29,8,31,8,0,4.25,0,1,1,0,1,2017-08-17,0.0
31648,399,0,1,HOU,0,2017-08-17,9,70,0.247,3,29,8,31,8,2,4.25,0,1,1,1,0,2017-08-17,0.6666666666666666
31649,531,3,1,CHC,1,2017-08-17,1,234,0.247,6,30,8,36,15,0,4.37,0,0,1,0,1,2017-08-17,0.0
31650,509,0,1,CHC,1,2017-08-17,2,234,0.263,6,26,6,36,15,2,4.37,0,0,1,1,0,2017-08-17,0.3333333333333333
31651,590,1,1,CHC,1,2017-08-17,3,234,0.316,6,37,14,36,15,2,4.37,0,0,0,1,0,2017-08-17,0.3333333333333333
31652,59,0,1,CHC,1,2017-08-17,4,234,0.261,5,32,7,36,15,1,4.37,0,0,1,1,0,2017-08-17,0.2
31653,454,0,1,CHC,1,2017-08-17,5,234,0.265,5,29,7,36,15,2,4.37,0,0,1,1,0,2017-08-17,0.4
31654,194,1,1,CHC,1,2017-08-17,6,234,0.289,5,30,7,36,15,1,4.37,0,0,0,1,0,2017-08-17,0.2
31656,514,0,1,CHC,1,2017-08-17,8,234,0.176,5,29,1,36,15,1,4.37,0,0,1,1,0,2017-08-17,0.2
31657,174,1,1,CHC,1,2017-08-17,9,234,0.029,2,37,13,36,15,0,4.37,0,0,0,0,1,2017-08-17,0.0
31658,308,1,0,CHC,0,2017-08-17,1,74,0.29,5,35,11,37,13,0,4.77,0,0,1,0,1,2017-08-17,0.0
31659,320,1,0,CHC,0,2017-08-17,2,74,0.204,5,27,6,37,13,3,4.77,0,0,1,1,0,2017-08-17,0.6
31660,674,0,0,CHC,0,2017-08-17,3,74,0.291,5,28,6,37,13,1,4.77,0,0,0,1,0,2017-08-17,0.2
31661,464,1,0,CHC,0,2017-08-17,4,74,0.268,5,31,10,37,13,3,4.77,0,0,1,1,0,2017-08-17,0.6
31662,361,3,0,CHC,0,2017-08-17,5,74,0.223,5,39,14,37,13,1,4.77,0,0,1,1,0,2017-08-17,0.2
31663,688,1,0,CHC,0,2017-08-17,6,74,0.266,5,33,12,37,13,2,4.77,0,0,1,1,0,2017-08-17,0.4
31664,172,3,0,CHC,0,2017-08-17,7,74,0.248,4,26,4,37,13,2,4.77,0,0,1,1,0,2017-08-17,0.5
31665,393,0,0,CHC,0,2017-08-17,8,74,0.269,4,28,7,37,13,1,4.77,0,0,0,1,0,2017-08-17,0.25
31666,329,1,0,CHC,0,2017-08-17,9,74,0.136,0,36,15,37,13,0,4.77,0,0,1,0,1,2017-08-17,
31667,503,1,0,COL,1,2017-08-17,1,102,0.3,5,30,7,27,5,2,5.3,0,0,1,1,0,2017-08-17,0.4
31668,160,0,0,COL,1,2017-08-17,2,102,0.282,5,39,17,27,5,1,5.3,0,0,0,1,0,2017-08-17,0.2
31669,621,1,0,COL,1,2017-08-17,3,102,0.321,5,31,11,27,5,2,5.3,0,0,1,1,0,2017-08-17,0.4
31670,551,1,0,COL,1,2017-08-17,4,102,0.278,5,37,15,27,5,1,5.3,0,0,1,1,0,2017-08-17,0.2
31671,850,0,0,COL,1,2017-08-17,5,102,0.293,5,34,12,27,5,1,5.3,0,0,0,1,0,2017-08-17,0.2
31672,12,3,0,COL,1,2017-08-17,6,102,0.202,3,30,7,27,5,0,5.3,0,0,1,0,1,2017-08-17,0.0
31673,147,3,0,COL,1,2017-08-17,7,102,0.192,5,23,4,27,5,2,5.3,0,0,1,1,0,2017-08-17,0.4
31674,111,0,0,COL,1,2017-08-17,8,102,0.216,4,26,5,27,5,1,5.3,0,0,0,1,0,2017-08-17,0.25
31675,540,0,0,COL,1,2017-08-17,9,102,0.0,2,26,4,27,5,0,5.3,0,0,0,0,1,2017-08-17,0.0
31676,579,1,0,COL,0,2017-08-17,1,136,0.335,5,34,10,26,4,3,5.24,0,0,1,1,0,2017-08-17,0.6
31677,70,0,0,COL,0,2017-08-17,2,136,0.31,5,32,10,26,4,0,5.24,0,0,0,0,1,2017-08-17,0.0
31678,629,0,0,COL,0,2017-08-17,3,136,0.312,3,29,8,26,4,1,5.24,0,0,0,1,0,2017-08-17,0.3333333333333333
31679,326,1,0,COL,0,2017-08-17,4,136,0.342,4,33,11,26,4,0,5.24,0,0,1,0,1,2017-08-17,0.0
31680,598,0,0,COL,0,2017-08-17,5,136,0.256,5,34,11,26,4,3,5.24,0,0,0,1,0,2017-08-17,0.6
31681,440,0,0,COL,0,2017-08-17,6,136,0.226,5,28,5,26,4,0,5.24,0,0,0,0,1,2017-08-17,0.0
31682,837,1,0,COL,0,2017-08-17,7,136,0.222,4,26,4,26,4,1,5.24,0,0,1,1,0,2017-08-17,0.25
31683,536,1,0,COL,0,2017-08-17,8,136,0.24,4,31,7,26,4,1,5.24,0,0,1,1,0,2017-08-17,0.25
31684,776,0,0,COL,0,2017-08-17,9,136,0.091,2,27,5,26,4,0,5.24,0,0,0,0,1,2017-08-17,0.0
31685,397,1,0,TOR,1,2017-08-17,1,103,0.193,5,31,8,30,2,0,2.61,1,1,1,0,1,2017-08-17,0.0
31686,687,0,0,TOR,1,2017-08-17,2,103,0.268,5,35,13,30,2,2,2.61,1,1,0,1,0,2017-08-17,0.4
31687,239,1,0,TOR,1,2017-08-17,3,103,0.244,5,34,10,30,2,0,2.61,1,1,1,0,1,2017-08-17,0.0
31688,831,0,0,TOR,1,2017-08-17,4,103,0.26,5,31,6,30,2,1,2.61,1,1,0,1,0,2017-08-17,0.2
31689,700,1,0,TOR,1,2017-08-17,5,103,0.247,5,33,11,30,2,1,2.61,1,1,1,1,0,2017-08-17,0.2
31690,293,0,0,TOR,1,2017-08-17,6,103,0.205,5,33,11,30,2,2,2.61,1,1,0,1,0,2017-08-17,0.4
31691,85,1,0,TOR,1,2017-08-17,7,103,0.285,5,31,8,30,2,1,2.61,1,1,1,1,0,2017-08-17,0.2
31692,218,0,0,TOR,1,2017-08-17,8,103,0.239,5,31,9,30,2,2,2.61,1,1,0,1,0,2017-08-17,0.4
31693,241,1,0,TOR,1,2017-08-17,9,103,0.279,2,27,5,30,2,1,2.61,1,1,1,1,0,2017-08-17,0.5
31695,828,0,0,TOR,0,2017-08-17,2,68,0.272,4,35,10,32,8,2,3.84,1,1,0,1,0,2017-08-17,0.5
31696,237,3,0,TOR,0,2017-08-17,3,68,0.296,4,34,11,32,8,2,3.84,1,1,1,1,0,2017-08-17,0.5
31697,475,3,0,TOR,0,2017-08-17,4,68,0.244,4,37,13,32,8,1,3.84,1,1,1,1,0,2017-08-17,0.25
31698,743,0,0,TOR,0,2017-08-17,5,68,0.264,4,37,13,32,8,0,3.84,1,1,0,0,1,2017-08-17,0.0
31699,408,1,0,TOR,0,2017-08-17,6,68,0.295,3,33,7,32,8,0,3.84,1,1,1,0,1,2017-08-17,0.0
31700,815,1,0,TOR,0,2017-08-17,7,68,0.226,3,37,13,32,8,0,3.84,1,1,1,0,1,2017-08-17,0.0
31701,571,1,0,TOR,0,2017-08-17,8,68,0.215,3,32,8,32,8,0,3.84,1,1,1,0,1,2017-08-17,0.0
31702,595,0,0,TOR,0,2017-08-17,9,68,0.221,3,35,8,32,8,0,3.84,1,1,0,0,1,2017-08-17,0.0
31703,655,1,0,PIT,1,2017-08-17,1,84,0.248,6,35,10,29,4,1,4.64,0,0,1,1,0,2017-08-17,0.16666666666666666
31704,246,0,0,PIT,1,2017-08-17,2,84,0.312,5,32,7,29,4,2,4.64,0,0,0,1,0,2017-08-17,0.4
31705,686,0,0,PIT,1,2017-08-17,3,84,0.299,5,27,4,29,4,1,4.64,0,0,0,1,0,2017-08-17,0.2
31706,637,3,0,PIT,1,2017-08-17,4,84,0.262,5,34,13,29,4,2,4.64,0,0,1,1,0,2017-08-17,0.4
31707,734,0,0,PIT,1,2017-08-17,5,84,0.274,5,38,17,29,4,2,4.64,0,0,0,1,0,2017-08-17,0.4
31708,296,0,0,PIT,1,2017-08-17,6,84,0.273,5,32,8,29,4,3,4.64,0,0,0,1,0,2017-08-17,0.6
31709,566,1,0,PIT,1,2017-08-17,7,84,0.311,5,30,8,29,4,2,4.64,0,0,1,1,0,2017-08-17,0.4
31710,125,0,0,PIT,1,2017-08-17,8,84,0.241,5,29,7,29,4,2,4.64,0,0,0,1,0,2017-08-17,0.4
31711,72,0,0,PIT,1,2017-08-17,9,84,0.244,1,39,15,29,4,0,4.64,0,0,0,0,1,2017-08-17,0.0
31712,547,0,0,PIT,0,2017-08-17,1,192,0.256,5,32,9,39,15,2,5.12,0,0,0,1,0,2017-08-17,0.4
31713,750,0,0,PIT,0,2017-08-17,2,192,0.278,5,33,10,39,15,3,5.12,0,0,0,1,0,2017-08-17,0.6
31714,347,0,0,PIT,0,2017-08-17,3,192,0.291,5,34,12,39,15,3,5.12,0,0,0,1,0,2017-08-17,0.6
31715,173,3,0,PIT,0,2017-08-17,4,192,0.26,5,28,5,39,15,1,5.12,0,0,1,1,0,2017-08-17,0.2
31716,623,0,0,PIT,0,2017-08-17,5,192,0.264,5,37,11,39,15,2,5.12,0,0,0,1,0,2017-08-17,0.4
31717,854,1,0,PIT,0,2017-08-17,6,192,0.279,5,29,5,39,15,1,5.12,0,0,1,1,0,2017-08-17,0.2
31718,480,0,0,PIT,0,2017-08-17,7,192,0.249,5,34,9,39,15,1,5.12,0,0,0,1,0,2017-08-17,0.2
31719,487,0,0,PIT,0,2017-08-17,8,192,0.202,3,38,12,39,15,1,5.12,0,0,0,1,0,2017-08-17,0.3333333333333333
